codigo,descricao,local,quantidade,est_mk,pend_mk,est_moleri,pend_moleri,est_cm,pend_cm,est_olimpo,pend_olimpo,preco,inventario_id
K751870C5A40HD,"K75 18X7,0 5X105 ET40 HYPER DIAMOND F.L",Planilha,12,12,0,4,0,8,0,4,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K751870D5A40HD,"K75 18X7,0 5X108 ET40 HYPER DIAMOND F.L",Planilha,8,8,0,4,0,0,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K751870E5A40HD,"K75 18X7,0 5X110 ET40 HYPER DIAMOND F.L",Planilha,4,4,0,4,0,9,0,4,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K761460A4A36B,"K76 14X6,0 4X98 ET36 BLACK",Planilha,24,24,0,12,0,16,0,24,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K761460A4A36HG,"K76 14X6,0 4X98 ET36 HYPER GLOSS",Planilha,4,4,0,8,8,8,8,16,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K761460B4A36B,"K76 14X6,0 4X100 A ET36 BLACK",Planilha,30,30,0,14,0,12,0,42,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K761460B4A36HG,"K76 14X6,0 4X100 ET36 HYPER GLOSS",Planilha,20,20,0,20,0,16,8,55,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K761460D4A36B,"K76 14X6,0 4X108 ET36 BLACK",Planilha,4,4,0,12,0,24,0,24,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
K761460D4A36HG,"K76 14X6,0 4X108 ET36 HYPER GLOSS",Planilha,12,12,0,8,0,12,0,13,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
L11460F527BD,L1 14X6 5X112 ET27 BLACK DIAMOND,Planilha,65,65,0,8,0,4,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
L11460F527GD,"L1 14X6,0 5X112 ET27 GRAPHITE DIAMOND",Planilha,3,3,0,0,0,0,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
L42290D545BD,"L4 22X9,0 5X108 ET45 BLACK DIAMOND",Planilha,0,0,8,0,0,0,4,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
L42290L545BD,"L4 22X9,0 5X120 ET45 BLACK DIAMOND",Planilha,6,6,2,0,0,0,0,4,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
LTS18705105OURO,"LTS 18X7,0 5X105 OURO VELHO",Planilha,4,4,0,0,0,0,0,0,0,579,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
LTS18705105SS,"LTS 18X7,0 5X105 PRATA",Planilha,4,4,0,0,0,0,0,0,0,579,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
LTS18705113B,"LTS 18X7,0 5X113 PRETA (BLACK)",Planilha,2,2,0,0,0,0,0,0,0,579,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101460D520BD,"M10 14X6,0 5X108 ET20 BLACK DIAMOND",Planilha,16,16,3,4,0,4,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101460F520BD,"M10 14X6,0 5X112 ET20 BLACK DIAMOND",Planilha,28,28,0,4,0,8,12,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101460F520FBD,"M10 14X6,0 5X112 ET20 FACE BLACK DIAMOND",Planilha,16,16,0,4,0,4,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101460G520BD,"M10 14X6,0 5X114,3 ET20 BLACK DIAMOND",Planilha,52,52,0,12,0,8,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101460G520FBD,"M10 14X6,0 5X114,3 ET20 FACE BLACK DIAM",Planilha,11,11,0,4,0,4,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101570D50BD,"M10 15X7,0 5X108 ET0 BLACK DIAMOND",Planilha,20,20,0,4,0,4,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101570D50FBD,"M10 15X7,0 5X108 ET0 FACE BLACK DIAMOND",Planilha,2,2,18,4,0,0,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101570G50BD,"M10 15X7,0 5X114 ET0 BLACK DIAMOND",Planilha,0,0,14,1,0,0,0,6,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101570G50FBD,"M10 15X7,0 5X114 ET0 FACE BLACK DIAMOND",Planilha,3,3,0,8,0,8,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101570G520BD,"M10 15X7,0 5X114,3 ET20 BLACK DIAMOND",Planilha,42,42,0,8,0,12,0,15,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101570G520FBD,"M10 15X7,0 5X114 ET20 FACE BLACK DIAMOND",Planilha,33,33,0,4,0,8,0,8,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101580D50BD,"M10 15X8,0 5X108 ET0 BLACK DIAMOND",Planilha,18,18,0,4,0,2,0,0,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101580D50FBD,"M10 15X8,0 5X108 ET0 FACE BLACK DIAMOND",Planilha,2,2,0,4,0,6,0,0,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101580G50BD,"M10 15X8,0 5X114 ET0 BLACK DIAMOND",Planilha,11,11,12,0,0,4,0,4,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101580G50FBD,"M10 15X8,0 5X114 ET0 FACE BLACK DIAMOND",Planilha,0,0,10,0,0,8,0,0,0,425,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101770G525,"M10 17X7,0 5X114 ET25",Planilha,0,0,20,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M101770G525BD,"M10 17X7,0 5X114 ET25 BLACK DIAMOND",Planilha,0,0,64,0,0,0,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M111560B435BD,"M11 15X6,0 4X100 ET35 BLACK DIAMOND",Planilha,4,4,0,4,0,0,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M111560B435HG,"M11 15X6,0 4X100 ET35 HYPER GLOSS",Planilha,1,1,0,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M111560F5H27BD,"M11 15X6,0 5X112 H ET27 BLACK DIAMOND",Planilha,53,53,0,4,0,24,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M111560P435BD,"M11 15X6,0 4X130 ET35 BLACK DIAMOND",Planilha,115,115,0,4,0,48,4,16,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M111560P435HG,"M11 15X6,0 4X130 ET35 HYPER GLOSS",Planilha,16,16,4,8,0,4,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M111570G530SS,"M11 15X7,0 5X114 ET30 SILVER STAR",Planilha,24,24,0,0,0,12,0,4,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M121780G520BFD,"M12 17X8,0 5X114 ET+20 PRETO FOSCO DIAM",Planilha,12,12,0,4,0,4,0,0,0,731,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M121780G620BFD,"M12 17X8,0 6X114 ET+20 PRETA FOSCO DIAM",Planilha,40,40,0,16,0,24,0,8,0,731,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M121780L520BFD,"M12 17X8,0 5X120 ET+20 PRETA FOSCO DIAM",Planilha,4,4,0,0,0,0,0,0,0,731,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M121780R620B,"M12 17X8,0 6X139 ET20 BLACK",Planilha,8,8,4,4,0,0,0,0,0,731,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M121780R620BFD,"M12 17X8,0 6X139,7 ET20 U BLACK FOSCO D",Planilha,8,8,12,4,24,1,15,0,8,731,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670G510BD,"M15 16X7,0 5X114 K ET10 BLACK DIAMOND",Planilha,2,2,31,0,4,12,0,0,4,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670G5K10GBL,"M15 16X7,0 5X114,3 K ET10 GOLD BLACK LIP",Planilha,31,31,1,4,0,16,0,8,0,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670G6H10BD,"M15 16X7,0 6X114 ET10 BLACK DIAMOND",Planilha,16,16,0,4,0,20,0,0,0,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670R510BD,"M15 16X7,0 5X139 ET10 U BLACK DIAMOND",Planilha,47,47,4,4,0,22,0,4,0,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670R610BD,"M15 16X7,0 6X139,7 ET10 U BLACK DIAMOND",Planilha,57,57,0,8,0,14,0,2,15,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670R6T10HD,"M15 16X7,0 6X139,7 T ET10 HYPER DIAMOND",Planilha,0,0,0,0,0,0,0,0,0,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M151670R6U10GBL,"M15 16X7,0 6X139,7 U ET10 GOLD BLACK LIP",Planilha,15,15,8,0,0,8,0,9,0,554,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161355A4A36B,"M16 13X5,5 4x98 A ET36 BLACK",Planilha,13,13,0,4,0,4,8,4,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161355A4A36BD,"M16 13X5,5 4X98 A ET36 BLACK DIAMOND",Planilha,22,22,0,8,0,8,0,0,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161355B4A36B,"M16 13X5,5 4X100 A ET36 BLACK",Planilha,2,2,16,4,0,4,12,8,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161355B4A36BD,"M16 13X5,5 4X100 A ET36 BLACK DIAMOND",Planilha,12,12,0,8,0,20,0,22,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161355D4A36B,"M16 13X5,5 4X108 A ET36 BLACK",Planilha,16,16,0,4,0,4,0,8,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161355D4A36BD,"M16 13X5,5 4X108 A ET36 BLACK DIAMOND",Planilha,24,24,0,4,0,8,0,12,0,290,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460A436B,"M16 14X6,0 4X98 ET36 BLACK",Planilha,7,7,5,0,0,0,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460A436BD,"M16 14X6,0 4X98 ET36 BLACK DIAMOND",Planilha,16,16,4,4,0,0,0,20,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460B436B,"M16 14X6,0 4X100 ET36 BLACK",Planilha,10,10,0,4,0,13,0,4,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460B436BD,"M16 14X6,0 4X100 ET36 BLACK DIAMOND",Planilha,130,130,0,1,0,11,0,12,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460D436B,"M16 14X6,0 4X108 ET36 BLACK",Planilha,20,20,0,4,0,4,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460D436BD,"M16 14X6,0 4X108 ET36 BLACK DIAMOND",Planilha,11,11,0,20,0,7,40,15,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161460G436BD,"M16 14X6,0 4X114 ET36 BLACK DIAMOND",Planilha,12,12,0,4,0,4,0,0,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560A440B,"M16 15X6,0 4X98 ET40 BLACK",Planilha,16,16,8,0,8,8,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560A440BD,"M16 15X6,0 4X98 ET40 BLACK DIAMOND",Planilha,52,52,0,8,0,32,4,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560B440B,"M16 15X6,0 4X100 ET40 BLACK",Planilha,18,18,0,4,0,0,4,0,4,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560B440BD,"M16 15X6,0 4X100 ET40 BLACK DIAMOND",Planilha,116,116,0,4,0,36,0,22,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560D440B,"M16 15X6,0 4X108 ET40 BLACK",Planilha,8,8,0,4,0,0,0,0,4,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560D440BD,"M16 15X6,0 4X108 ET40 BLACK DIAMOND",Planilha,15,15,0,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161560G440BD,"M16 15X6,0 4X114 ET40 BLACK DIAMOND",Planilha,20,20,0,8,0,20,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660B442B,"M16 16X6,0 4X100 ET42 BLACK",Planilha,4,4,0,0,0,4,0,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660B442BD,"M16 16X6,0 4X100 ET42 BLACK DIAMOND",Planilha,19,19,0,4,0,4,0,8,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660B542B,"M16 16X6,0 5X100 ET42 BLACK",Planilha,0,0,0,0,0,0,0,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660B542BD,"M16 16X6,0 5X100 ET42 BLACK DIAMOND",Planilha,4,4,0,0,8,0,12,0,8,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660D442B,"M16 16X6,0 4X108 ET42 BLACK",Planilha,0,0,0,0,0,4,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660D442BD,"M16 16X6,0 4X108 ET42 BLACK DIAMOND",Planilha,1,1,0,0,0,0,0,0,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660G442BD,"M16 16X6,0 4X114 ET42 BLACK DIAMOND",Planilha,8,8,0,8,0,8,4,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660G542B,"M16 16X6,0 5X114 ET42 BLACK",Planilha,0,0,0,4,0,0,0,0,4,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161660G542BD,"M16 16X6,0 5X114 ET42 BLACK DIAMOND",Planilha,66,66,19,0,0,28,0,0,8,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770B442B,"M16 17X7,0 4X100 ET42 BLACK",Planilha,16,16,0,8,0,8,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770B442BD,"M16 17X7,0 4X100 ET42 BLACK DIAMOND",Planilha,52,52,0,8,0,7,12,4,12,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770B542BD,"M16 17X7,0 5X100 ET42 BLACK DIAMOND",Planilha,2,2,6,0,0,0,4,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770D442B,"M16 17X7,0 4X108 ET42 BLACK",Planilha,4,4,0,0,0,0,0,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770D442BD,"M16 17X7,0 4X108 ET42 BLACK DIAMOND",Planilha,9,9,0,4,0,12,0,0,4,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770D542BD,"M16 17X7,0 5X108 ET42 BLACK DIAMOND",Planilha,4,4,0,4,0,8,0,4,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770G442BD,"M16 17X7,0 4X114 ET42 BLACK DIAMOND",Planilha,0,0,8,0,0,4,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770G542B,"M16 17X7,0 5X114 ET42 BLACK",Planilha,8,8,0,4,0,0,0,0,4,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M161770G542BD,"M16 17X7,0 5X114 ET42 BLACK DIAMOND",Planilha,20,20,0,4,0,0,0,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M171570O430HD*,"M17 15X7,0 4X100/108 ET30 HYPER DIA.*R.C",Planilha,31,31,40,12,0,72,20,4,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M171770O432HD,"M17 17X7,0 4X100/108 ET32 HYPER DIAM R.C",Planilha,71,71,0,4,8,20,8,8,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M181560B4A36HG,"M18 15X6,0 4X100 ET36 HYPER GLOSS",Planilha,82,82,5,8,0,4,12,0,12,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M181560D436HG,"M18 15X6,0 4X108 ET36 HYPER GLOSS",Planilha,3,3,0,0,0,0,0,0,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M191570B5A30HD,"M19 15X7,0 5X100 ET30 HYPER DIAMOND",Planilha,0,0,0,0,0,0,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M191570O4A30HD,"M19 15X7,0 4X100/108 A ET30 HYPER DIAM",Planilha,50,50,0,8,0,10,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M201570B435HD,"M20 15X7,0 4X100 ET35 HYPER DIAMOND",Planilha,0,0,40,0,0,0,24,0,4,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M201570B535HD,"M20 15X7,0 5X100 ET35 HYPER DIAMOND",Planilha,5,5,0,12,0,0,0,10,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M201570F535HD,"M20 15X7,0 5X112 ET35 HYPER DIAMOND",Planilha,0,0,8,0,8,0,8,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M201760B442HD,"M20 17X6,0 4X100 ET42 HYPER DIAMOND",Planilha,8,8,16,20,8,24,0,0,8,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M201760B542HD,M20 17X6 5X100 ET42 HYPER DIAMOND,Planilha,0,0,0,0,0,0,12,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M201760F542HD,"M20 17X6,0 5X112 ET42 HYPER DIAMOND",Planilha,0,0,24,0,12,0,12,0,0,489,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M211660B442GF,"M21 16X6,0 4X100 ET42 GRAPHITE FOSCO",Planilha,34,34,0,8,0,0,0,4,0,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M211660B442SS,"M21 16X6,0 4X100 ET42 SILVER STAR",Planilha,0,0,24,0,36,0,20,0,4,416,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M21560A442SS,"M2 15X6,0 4X98 ET42 SILVER STAR",Planilha,24,24,0,8,0,44,0,0,4,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221690G520BD,"M22 16X9,0 5X114 ET-20 BLACK DIAMOND",Planilha,5,5,0,0,0,12,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221690G620BD,"M22 16X9,0 6X114 ET-20 BLACK DIAMOND",Planilha,6,6,0,0,0,0,0,0,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221690R620BD,"M22 16X9,0 6X139 ET-20 BLACK DIAMOND",Planilha,23,23,0,8,0,29,0,4,0,598,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221885G515BD,"M22 18X8,5 5X114 ET15 BLACK DIAMOND",Planilha,5,5,0,8,0,8,0,4,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221885G615BD,"M22 18X8,5 6X114 ET15 BLACK DIAMOND",Planilha,1,1,11,4,8,4,0,4,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221885L515BD,"M22 18X8,5 5X120 ET15 BLACK DIAMOND",Planilha,4,4,0,4,0,0,0,0,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221885L515BFD,"M22 18X8,5 5X120 ET15 BLACK FOSCO DIAMON",Planilha,4,4,0,0,0,0,0,0,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221885N515BD,"M22 18X8,5 5X127 ET15 BLACK DIAMOND",Planilha,3,3,0,4,0,4,0,4,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M221885R6U15BD,"M22 18X8,5 6X139 U(HILUX) ET15 BLACK DIA",Planilha,13,13,0,4,0,8,12,4,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M231880D5F20BF,"M23 18X8,0 5X108  ET20 BLACK FOSCO",Planilha,4,4,0,0,0,0,0,0,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M231880G5K20BF,"M23 18X8,0 5X114 ET20 BLACK FOSCO",Planilha,4,4,0,4,0,8,0,0,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M231880G6H20BF,"M23 18X8,0 6X114 ET20 BLACK FOSCO",Planilha,0,0,4,1,3,0,4,0,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M231880R6U20BF,"M23 18X8,0 6X139 ET20 BLACK FOSCO",Planilha,1,1,4,0,8,0,8,0,0,736,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M232085D5F20BF,"M23 20X8,5 5X108 F ET20 BLACK FOSCO",Planilha,4,4,0,0,0,0,0,0,0,871,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M232085G6H20BF,"M23 20X8,5 6X114,3 ET20 BLACK FOSCO",Planilha,4,4,0,0,0,0,0,0,0,871,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M232085R6U20B,"M23 20X8,5 6X139,7 ET20 BLACK",Planilha,0,0,0,4,0,0,0,0,0,871,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M232085R6U20BF,"M23 20X8,5 6X139,7 ET20 BLACK FOSCO",Planilha,6,6,0,0,0,0,0,0,0,871,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251560B4A38BD,"M25 15X6,0 4X100 A ET38 BLACK DIAMOND",Planilha,14,14,0,8,0,4,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251560B4A38HG,"M25 15X6,0 4X100 A ET38 HYPER GLOSS",Planilha,22,22,0,8,0,8,0,20,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251560B5A38BD,"M25 15X6,0 5X100 A ET38 BLACK DIAMOND",Planilha,12,12,0,8,0,8,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251560B5A38HG,"M25 15X6,0 5X100 A ET38 HYPER GLOSS",Planilha,29,29,0,32,0,3,0,12,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251860B4A40BD,"M25 18X6,0 4X100 A ET40 BLACK DIAMOND",Planilha,4,4,15,4,0,1,8,12,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251860B4A40HG,"M25 18X6,0 4X100 A ET40 HYPER GLOSS",Planilha,6,6,6,4,0,0,8,12,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251860B5A40BD,"M25 18X6,0 5X100 A ET40 BLACK DIAMOND",Planilha,9,9,19,4,0,0,4,12,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251860B5A40HG,"M25 18X6,0 5X100 A ET40 HYPER GLOSS",Planilha,0,0,0,8,0,8,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251870B5A40BD,"M25 18X7,0 5X100 A ET40 BLACK DIAMOND",Planilha,26,26,0,12,0,20,0,4,4,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251870B5A40HG,"M25 18X7,0 5X100 A ET40 HYPER GLOSS",Planilha,12,12,0,8,0,0,0,9,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251870F5A40BD,"M25 18X7,0 5X112 A ET40 BLACK DIAMOND",Planilha,19,19,0,8,0,16,0,4,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251870F5A40HG,"M25 18X7,0 5X112 A ET40 HYPER GLOSS",Planilha,15,15,0,8,0,4,12,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251870G5A40BD,"M25 18X7,0 5X114,3 A ET40 BLACK DIAMOND",Planilha,1,1,0,8,0,8,0,0,0,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M251870G5A40HG,"M25 18X7,0 5X114,3 A ET40 HYPER GLOSS",Planilha,8,8,0,8,0,8,0,1,4,571,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M261570B435HD,"M26 15X7,0 4X100 ET35 HYPER DIAMOND",Planilha,23,23,0,8,0,8,0,0,0,384,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M271670S87HD,"M27 16X7,0 8X170 ET7 HYPER DIAMOND",Planilha,16,16,20,18,0,23,36,4,8,549,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460A436B,"M28 14X6,0 4X98 ET36 BLACK",Planilha,15,15,0,12,0,20,0,12,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460A436HG,"M28 14X6,0 4X98 ET36 HYPER GLOSS",Planilha,10,10,9,19,0,8,0,12,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460B436B,"M28 14X6,0 4X100 ET36 BLACK",Planilha,37,37,0,4,8,28,0,16,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460B436GS,"M28 14X6,0 4X100 ET36 GLOSS SHADOW",Planilha,8,8,0,35,0,0,0,0,8,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460B436HG,"M28 14X6,0 4X100 ET36 HYPER GLOSS",Planilha,60,60,0,24,0,32,0,16,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460B536HG,"M28 14X6,0 5X100 ET36 HYPER GLOSS",Planilha,16,16,0,12,0,24,0,0,4,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460D436B,"M28 14X6,0 4X108 ET36 BLACK",Planilha,16,16,0,4,0,12,0,16,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460D436GS,"M28 14X6,0 4X108 ET36 GLOSS SHADOW",Planilha,13,13,0,9,0,8,0,0,4,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281460D436HG,"M28 14X6,0 4X108 ET36 HYPER GLOSS",Planilha,13,13,0,16,0,12,0,8,0,316,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560A438B,"M28 15X6,0 4X98 ET38 BLACK",Planilha,36,36,0,12,0,12,0,8,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560A438GS,"M28 15X6,0 4X98 ET38 GLOSS SHADOW",Planilha,16,16,0,28,0,12,0,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560A438HG,"M28 15X6,0 4X98 ET38 HYPER GLOSS",Planilha,4,4,16,0,8,4,4,4,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560B438B,"M28 15X6,0 4X100 ET38 BLACK",Planilha,21,21,0,0,8,0,12,12,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M281560B438GS,"M28 15X6,0 4X100 ET38 GLOSS SHADOW",Planilha,0,0,4,8,0,0,0,12,0,354,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
